komentar,label
usaha jamur  lele ku semoga tetep jalan duh duh jaman gendeng lur pie carane golek pemeton dinggo rakyat jelat ngene dana bantuan ra tekan tangan jan hes,1
maaf seblmnya orang uang tdak kekurangan tdak mempermasalhakn ppkm coba pemerintah rakyat sperti lainnya makan sja bingungnyari pekerjaan susah bagaimna nasib rakyat lain rakyat kecil yg bkerja tdak mencri nafkah,1
level pedes bnget ga tuh lupa karetnya,1
bubar bubar nuruti korona gk makan ,1
gak perpanjang sekalian tenang vaksin berharap corona hilang kontrak vaksin masih lanjut coyy,1
kalau mensejahterakan rakyatmu persulit kami cari nafkah,1
nasib seniman pak yang kerja sekali,1
langsung ppkm dhorurot gitu loh pak nanggung  minggu,1
mantap joko mantapp smpe desember aj kl biar punah masyrakat indo,1
sampai level brapa  bansos aja pilih pilih gak merata,1
emang sih jawabali kok yg cmn jawa terus ada disana pakk,0
audionya noise pak kayaknya mixernya blm ground,1
pak tolong bayarin ukt ku donk kan kerjaku mall libur njenengan ,1
ttep bersyukur tetep mletre asekkk oraoleh sambat,1
waktu makan menit warung makan whattt sopo sing wasit meniti pak mbok yo policy yg cerdas ,0
pak rakyat butuh makan butuh obatn pak besarn ngk solusi yg tmbh pengangguran dampaknya angka kejahatan bertambah,0
tenang sodara dana negeri dongeng dihamburkan,1
wasitnya curang perpanjangan lagi lanjut pakde adu pinalti sampai gawang rubuh ,1
perpanjang mending ngmg  ngapain sic  mggu  tggu aja demo,1
ini ppkm film ikatan cinta kok kelanjutanya ,1
ya allah ya gusti sampe kpan ppkm berakhir,1
krl gmna ni masih pake strp ,1
kenapa gk perpanjang  sklian aja to pak nanggung klsu cmn tggl agustus ppkm pelan pelan mati ,1
ntar kalo udahh tanggal agustus perpanjang lagii gitu aja teruss epep pintu,1
pakde gajian tunjanga pejabatpejabat anda sumbangkan rakyat,1
sungguh tanggung pemimpin pemimpin pertanggungjawaban kepemimpinannya,1
ppkm dilanjut gpp kenapa bidan tutup yg hamil jd kesusahan priksa kmana ,0
trenn mematikan kaum level    karepmu kono laah pak lanjutkan priwee   wess kesel mikiri negaraa,1
pak tolong kasiani rakyat keciltenggok kebawahjangan sendiricovid ngak hilangnya manusianya ngak berdoatambah tempatku ngak yasinan allahsadar mari bangkit,1
lanjutkan pak biar yg demo kapok kalau demo lanjutkan lagi,0
pakde sampun maem dereng  maem riin pakde gering kya kue melas loh dlengna semangat pakde nyiksa rakyat ,1
anda terpilih menyejahterakan rakyat menyengsarakan rakyat,1
tolong pa yg terahir ppkm agustus stelah tolong normalkan lagi makan kenyang bayar kreditan lancar pa butuh makan bayr hutang,0
gimana nasib tolong pikirin pedagang maafnya klu ngasih bantuan yg nggak dapet bantuan bltnggak tiab bayar kontrakan dagang susah  ,0
klo pns mah enakk ppkm slama thun g bkalan mikirin makan stiap dapet makan duit pajak dri rakyat,1
dari pandemi bantuan pejabat daerahnya enak masyarakat nya sekarat buktinya madura bantuan memperkaya kepala desanya,1
kayaknya ppkm ngga selesainanti level turun level level naikdan nya lockdowd lagimantap kira menerus,1
lah pulang kampung posisi hamil diperantauan berdua doang suamimau lahiran dikampung biar yg bantuin susah bener diundur mulu,0
yah kelonggaran setidaknya boleh buka ,1
terus diperpanjang seminggu udah ajah tank apatapi alhamdulillah sih cianjurmah level udah buka usaha makasih pak wilayah semangat yah semoga gak perpanjang,1
pokonamah urang teu bga duit kieu wae mah heg modalan ker dahar mn kieu teh,1
sepak bola ijinkan gelar penonton gitu ainn,1
masyarakat klo penambahan ppkm sampe taun mengabaikan klo ya tanggung,1
aing iraha rek gawena  neangan kaditu kadie hese  usaha alusiran ,1
ini nyampe level biar sampe mati,1
para penguasa gak hati nurani memikirkan dampaknya rakyat kecil,1
untung ga milih ini ga kebagian dosa nya,1
ya allah perpanjang dn  kpn seleseinya paaak kemana susaaah rakyat susah paaak  hati menjerit orang atasan gk merasakn  jeritan hati orang yg miskin paaak,0
ppkm ga tp gda bantuan jg pilih yg ga kebagian slah sasaran,0
level brpa lg shinga level dll sampe kl trs bisnis,1
stop pajak apapun jgm tagihan apapun pandemi krn klo dpt duit makan,1
mudahn bermain politik ni corona cepet kena azabnya aamiin,1
beli nya pake apa uang uda abis sebulan bertahan,1
tunda angsuran pinjaman asn pemulihan ekonomi asn,1
semua orang mati gitu aja pa jangan nanggung nakutin masrakat nya corona aja varian nya kaya makanan,1
pak gimana dgn km yg udah jalan dlm minggu perjalanantolong aturan pesawat kapal laut pakai surat desa ruwet udah bawa anak pula,0
ppkm lanjut di sumatera utara bebas orang melaksanakan hajatan sementara di manamana dampak penyakit semakin bertambah,1
makana taat ma prokes kl gk ppkm diperpanjang trs suruh taat prokes pd gk mau giliran ppkm pd ribut bnyk yg msh nyepelein gitu gk sadar kl yg dilakuin bkn kasusna melonjak tajam n bahayain orla,0
ora onok efek tmbah sengsara pekerja harian,1
monggo terusssssssss terusssssssssssss sak kersane njengan sak bombong e njengan lanjutkan sudah pasrah kebijakan nya njengan,1
pikirin jg woii dunia transportasi  pariwisata gmn  teman  butuh tamu  pekerjaan ocehan  arahan doang,1
pakde ngomong otak dipaksa berpikir ,1
cuma era cari duit susahh bpa sby enjoy aj cari duit g prnah msalah stiap nya ,1
stop anggaran nya paknnti terbebas dri corona,1
istri hamil kerja rumah sebulan bansos ga dpt satupun pikiran ente astaghfirullah,1
ini klau jawanya pagebluk positip kofisd,1
semangat perpanjang ppkm nya rakyat indonesia mati kelaparan,1
populasi kontrol kah pembodohan generasi anak kah yg kuat yg bertahan hidup udh kaya hutan aja ya apresiasi khusus bapak biasa bpak skrng udh kaya dewa aja ye baper an lg gak bangga gue sumpah,0
mohon hormat penyekatan jalan menyusahkan masyarakat pak pintu masuk kota saja klo kerja muter kendaraan masuk kampung jalan tikus menimbulkan kemacetan kerumunan yg,0
seperakpun bentuk apapun bantuan apapun pemerintah php,1
kasian perusahaan yg terkena dampak ga bertahan terpaksa memberhentikan karyawannya alhasil nambah pengangguran nambah pikiran imun menurun hadeuhh hadeuhhhhhh,0
sampek kalo anggaranya ga distop tetep aja kayak gitu,1
boleh ppkm d perpanjang kbthan sehari bs d ppkm kbthan sehari ttep keluarkan uang paaaak jeritan rakyat,1
saya ga butuh vitamin butuh kerjaan keluarga,1
coba bapa yg posisi bilang negara aturan isinya aturan,0
mbuh terserah koe wae kulo rak melu ppkm,1
mau komen x takut gwa d tanggap,1
lanjut ppkm sampe rakyatmu mati kelaparan,1
ppkm diperpanjang gamasalah lanjutkan pakselama makan kita dah terbiasa kelaparan,1
yang diatas yg ngel ike yg pake seragam gak kerja bulanan cairr trs merdeka rakyat yg udh melarat melarat merdeka korban corona phk kita server anak bojo kasih makan apa mikir pake otak yang kaya mah enak ppkm mau bertahun tahun juga gak masalah merdeka,0
saya kasian tenaga medisjika pasiennya meningkat saya kasian anak sekolahsampai sekolah online terus kasian rakyat yg menjerit susahnya mencari uangrakyat kalangan berteriak hati  rukotokorumah tulisannya di jual usaha gulung tikar,0
bagus tu yg peting mematui peruran,0
ppkm perpanjang sampe selesai jabatan ppkm suka suka,1
bagaimana dagangan buka malam  martabak  sarabba dll karna dagangan laku malam,1
pelan pelan kalian mati  ppkm  modiaarrrr,1
ampun bangkrut kontrakan g kebayar inimah,1
pak labil kalo pemimpin  jangan sebelah mata  liat rakyat  yang kaya kaya pandemi kya gini  miskin melarat ,1
ppkm maksudnya  koq rakyat sasaran pedagang warung penjual makanan  gunanya vaksin koq takut corona ustiqfar corona hilang,1
gek iki lehku rep iso buruh meneh,1
anu mau ngimpi indah indah menjauhkan berita berita siaran si covid sebentar gakan berpidato luhut santuy tvdihpdi komputer media elektroniknya dilelangin makan hihi bansos nya menurut memahamijumlahnya triliunan nyampe nya aja ya nanya rumput cuman bergoyang doang,1
kalo usaha saya terganggu paksangat terdampak kalo bantuan covid alhamdulilah terima sepeser pun biji pun ga  padahal usaha sya usaha ,1
terus aja pa mati lo puas,1
yg mls nonton point kebijakannya  pasar tradisional buka biasa  pasar rakyat yg menjual kebutuhan pokok buka jam sore kapasitas maksimal pengunjung ,0
siap tks pe pe ka eeeeeeeeeeeem,0
yg kaya teriak ppkm prokes yg miskin teriak lapar makan,0
ppkm rakyat gaboleh keluar tpi orang asing masuk drama negri,1
yang penting yg kemarin korupsi bansos dihukum matiiii  wani ora pak,0
gw kesini ngeliat komenan indah kalian kalo gw komen yg jelek tukang bakso kerumah gw  gw penonton aja,0
stop sandiwara ini kmi rindu indonesia yg dulu,0
mending mendengarkan siraman rohanifirman yg muslim silakan yg nasrani silakan jaga hati jaga pikiran  nonton bikin emosi soalnya gak kelar dagelannya salam damai,0
apakah komentar difikirkan presiden its never thinked,1
ahh presiden lg zaman soehato terima report,1
salam sejahtera  ya allah jahat banget  banyak rakyat sampean yg gak sejahtera gara peraturan yg gak fair pemerintah  ,0
yng kesini liat kmentartapi pause ngomng sapa aja,1
sih enak tinggal ngoceh liat yg rakyat klw diem d rmh trus makan bambang,0
oalah owikun mending afk deh bangun langsung bikin,1
sebanyakbanyaknya like tetep banyakkan dislike paham ga lu cebong,1
anak sd  pak presiden kerjanya  dia  hmmm hmmm kerjanya ambulan tos sepi kamari mah rame nahanya,1
permainan lg presiden rakyat mu menderita aturanmu,1
rakyatnya dilarang keluar tapi orang asing di bebaskan masuk wkwkwkwk negeri ku,1
mengatasi ekonomi negarapak jokowi bikin canhel yt  suruh warganya mensascreb uang nya pakai rakyat,1
dislike nya super banyak salam ,1
kalian hobby rakyat menderita kebijakan yg ekonomi rakyat terjepit,0
jangan meremehkan doa doa orang yg teraniayah loh wi,0
like dislike negara  indonesia v primitif ,1
dengerin penjelasan yg tdk mending madang,0
sayamah liat comen seru juga tapi gx dapet hasil apa juga,1
ciri orang munafik bila berbicara berdustabila berjanji ingkari,1
ah ngomen juga  masyarakat demo daerah emng ga denger,1
sungguh tega pemimpin negri ini azab allah menimpamu,1
yang dislike kumpul sini like k dislike k ,1
ko meminta sama menteri pak di perintah lah pak jadi bingung saya sama pemerintahan ini,1
ppkm jawa bali sumetera lanjutkan cari makan  allahuakbar,1
ppkm  planga plongo kaga mikir,1
orang cina masuk terus gimana selesai nanam cina bingung,1
ya allah ya tuhanku semoga rezeki yg berlimpah arah perbuatan orang orang dzolim mereka,0
selama ppkm kami tidak bekerja tidak keluar rumah tidak ada penghasilan tapi pemerenitah gak mau tau ppkm pelan pelan kita modar,1
coba spbu tutup aja biar rugi nya gak pilih pilih,1
cepat atw lambat azab turun rezim aminn ya allah,1
sesedihnya drama korea sedihan nasib rakyat lu jok,1
pengen ilangun berita ginian dr hp gw gmn ya,1
sekarang smua persyararan swab test  rapit test tp biayanya mahal,0
corona ada percaya itu ini seakan rakyat sengsarakan,1
ya allah  ada pemerintahdoktertim medis yg berbisnis lewat covid ini mohon hinakan  matikan serentak biar covid cepat musnah dr negeri ini,0
benar ga punya hati peraturan mulu tidak ada,1
jangan lagi dah yg model bgini jadi presiden udh jadi presiden lupa sama janji nya terutama rakyat kecil ,0
pidato yg gak jelas orang asing masuk ,0
rangkap jabatan dipermudah rakyat cari makan dipersulit,1
bapak dipilih sbenarnya mentri rakyat asik arahan mentri aja dieksekusi keliru,1
ppkm diperpanjang eh rakyat cina berdatangan maklum,1
ppkm tp tolong jamin untk bisa makan,1
kadang suka heran dislike komennya aja mines tapi,1
rakyat doang suruh disiplin pejabat pemerintahan gimana cerminan rakyat pak ,1
semangat pak hujat ga suka kebijakan bapak masyarakat indonesia emang gabisa atur udah dulu makanya negara terpapar dibanding negara lain semangat pakk,1
semoga penyakit berangkat indonesia lagisemoga bpak presiden shat slaluamin,1
udah keluarin kerja gara jualan sepi gara gara ppkm ini usaha sulit istri anak sambat terus tolong akhiri ,1
pikirkan nasib rakyat pak kalian enak gaji rakyat berjuang mencari nafkah makan juga,1
negara drama solusi menindas berfikir rakyat,1
sak penak e smean wes pak abis level mytic,1
pertanyaan nih ban ban apa yang suka ngilang aoa hayooii,1
lucuyang miskin miskin kaya kayatolong sejahterakan nasib rakyat l,1
ngk kerja utang menumpuk miskin kere,1
menurut pengamatan varian covid berasal orangorang menerima vaksinasi  sadar klo terjebak permainan pemain covid,1
kok dislike sih info sepenting looh dukung merdekaaa bismillah komisaris tambal ban onlen,1
pemerintah digaji masyarakat masyarakat makan janji dan sabar,1
pak jokowi gmna komenan postingan staf presiden  ok pak smua komenan positif presiden lanjutken,1
udah gausah bansos sampe sampe kampung tinggal mie instan doang itupun yg ga dapet yg salah sasaran,0
woii para petinggi petinggi stop lah bikin kami menderita stop juga sandiwara yg kalian buat,0
dia tdk merasakan rakyat trlahir yg mapan,0
bertahuntahun q nonton youtube kali lihat yg dislike yg like ,0
kira chanel udah dpt adsens brp yak yg nonton bnyk wkwk udh nyicil utang negara hehe,0
banyak aturan tpi gk solusi mlah bkin rakyat sengsara,1
katanya memutus penularan covid memutus mata pencaharian rakyat,1
situ enak tinggal ngoceh mati kelaparan terkecuali hidup d tanggung pemerintah,1
ini sudah pasti di rencanakan ntar setelah agustus akan ada lagi dan seterusnya gitu aja terus pak bro sampai indonesia perang yakalo bisa sampai kiamat saja pak,1
nggak efisien seakan akan dipasung di dalam rumah menunggu mati,1
bagaimana nasib masa sekolahmasa muda direnggut olih ppkmkami sekolah masa indah terhalang ppkm,1
trus bantuan y mna rakyat pda teriak bingung cari mkan yg kaya mah enak,0
tidak bantuan sepeserpun pemerintah beras rumah habisbodo gue kerja mati kelaparan rumah,1
diam dirumah lapar keluar rumah dihajar warga dipaksa dikurung wna bebas berkunjung,1
ppkm  pelan pelan kita mati maaf berita  yang makan,1
sudah tertulis perang dimanamana wabah pemyakit duniaini tanda zaman,1
hidup jokowi periode semoga panjaaaang umurnya,1
ada kelaparan sampe mencari pakubekas gorongselokan kemanusiaan,1
udah season brpa drakor  drama korona  kpan,1
keadilan bagi seluruh takyat indonesia ppkm darurat bikin rakyat sekarat astaghfirullah,1
sbenarnya pemeritah betul niat kh memutus covid untungnya dri pandemi ini yg rugi negara tp aparaturnya rugi gak kira,0
pak lapar laparr lapar laparr karyawan menderita,1
yang dicari kesalahan nya yang miskin ajayang kaya di biarkanmana keadilan sosial bagi seluruh rakyat indonesia,1
lah data covid udah dimanipulasi ppkmnya atau ketahuan manipulasinya xixixi,1
jangan bicara teks bicaralah hati rakyatmu membutuhkanmu permainan politikmu hidupkan jiwa naluri kemanusiaanmu,1
yaallah mog capat diturunkan pemimpin zalim muak aturan pemarintah coba mundur mimpin negara mudur wabah penyakitnya tes percaya,1
mana allah ngasih ridhonyh orang sallat ajh dibubarin,1
setop donk luar negeri belajar saudi arabia yg menutup total kota sucinya,0
turun ajalah pak jokowi bpk gagal menerepakan pemerintahan yang baik di indonesia,1
heh komnt macemnnt ditangkap loh bahaya pa laper pa,1
biar allah yg meninai yg yg salah,0
ingat sila  keadilan bagi seluruh rakyat indonesia,1
hello intropeksi dlu ny ringanin rumah tpi kebanyakan arahan jaga jarak dll kgk ikutinskrng dikasih ppkm protes,1
drama drama  drama miris dijajah bangsa,1
diluar ngri gkda lgi corona hai pk lu lgi ksongin perut rakyatsygngilah merekagk bsa cari mkan cma thnlpar tros,1
anda duduk manis dibayar bayar masih bilang kasih bantuan pemerintahbantuan presidenbahkan detik inipun sy pribadi blm dpt bantuan,1
nganggur tgl nov  dapet kerjaan tgl juni mall ehhh tgl juli mall tutup ya allah cukupkan halal,1
selamat buat kalian yg memilih periode,0
dulu indonesia jajah negara indonesia jajah pemerintah konon merah,1
tuan rumah berunding maling yg berusaha menjarah rumah nya tan malaka,0
bri ku po pak lunasano  gara ppkm mu aku dodolan male susah molai,1
biar gak menyebar corona pakai apd aja aman ,1
sehat umur semoga rejeki nya allah swt yg terdampak ppkm indonesia  semoga covid hilang indonesia maju amin ,0
yok gampangin kopet yok kayak vaksin negeri sahabat karib suka membantu indonesia inves tu mai kantri skalian ngabisin hasil bumi,1
aku mencium sila ke dilupakan ppkm ini,1
korupsi sewa lont yg kemarin viral jt ,0
bener pepatah miskin miskin yg kaya melejit lupa miskin,0
bpk rakyat indonesia butuh solusi karena penghasilan gk ad yg,0
masukan menteri yg dengar tpi keluhan lapar masyarakat ta kau dengar,0
cuma komen doang mampir kesinidengerinmah gamau pakde hehe semangat pakde ceramahnya salam priode,1
yo ndak tau kok tanya saya yntkts,1
pakbanyak warga china masuk morowalisulteng pakkok yaa,1
entah negeri dipimpin pinokio badut serakah ,0
tolonng hentikan smua cape bosankami butuh makan dll,1
untung gue gak milih pas pilpres gak ngerasa andil bertanggung rusaknya tatanan negara ,1
harapan sy cuma satu baca koment pak krn suara rakyat ,1
semoga allah melindungi jauhkan covid amin,1
untung gua silent mls dngerin ini mnding dngerin azan,1
pejuang sehat gimana tuh ya bolakbalik kota kontrol rs jalan yg ditutup,0
ini judulnya rakyat yg di bunuh sama pemerintah nya sendiri semua aktivitas larang jamin enggak terus wna bebas kelur masuk negara aneh,0
ada kah kebijaksanaan menstopmenunda pembayaran pinjolleasing dll,1
perjuanganku mudah melawan penjajah perjuangan sulit melawan bangsa sendiri soekarno,1
